export-world data (NetLogo 6.3.0)
Virus on a Network Extended.nlogo
06/04/2026 14:00:00:000 +0000

RANDOM STATE
0 0 -1 110 0.0 false 0 0 0 0 0 0 0 0 0

GLOBALS
min-pxcor,max-pxcor,min-pycor,max-pycor,perspective,subject,nextIndex,directed-links,ticks,average-node-degree,gain-resistance-chance,initial-outbreak-size,number-of-nodes,recovery-chance,virus-check-frequency,virus-spread-chance
-20,20,-20,20,0,nobody,3000,"""UNDIRECTED""",0,6.0,5,10,3000,5,1,10

TURTLES
who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,infected?,resistant?,virus-check-timer,infected-chance
22,105,0,7.677235,4.155520,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
23,105,0,7.580449,4.077627,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
24,105,0,5.042728,4.032918,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
25,105,0,6.538599,4.545502,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
26,105,0,7.157734,5.622771,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
27,105,0,6.917028,3.671825,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
28,105,0,7.559003,3.363322,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
29,105,0,3.025338,4.043001,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
30,105,0,7.175280,3.619412,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
31,105,0,5.546512,3.360272,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
32,105,0,8.369490,6.452106,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
33,105,0,5.990018,4.926607,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
34,105,0,5.262103,2.257973,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
35,105,0,5.931156,4.561507,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
36,105,0,6.852345,4.446197,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
37,105,0,6.490561,2.681278,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
38,105,0,7.135525,4.848338,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
39,105,0,6.513399,3.535801,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
40,105,0,5.391398,4.417925,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
41,105,0,7.188566,4.329764,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
42,105,0,3.779584,3.488637,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
43,105,0,6.029586,4.677901,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
44,105,0,4.636428,6.650457,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
45,105,0,5.498848,4.124580,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
46,105,0,4.872346,3.826107,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
47,105,0,6.195388,4.507288,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
48,105,0,5.332447,3.361361,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
49,105,0,4.078858,4.580361,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
50,105,0,6.151971,4.711204,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
51,105,0,5.612040,4.076787,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
52,105,0,6.101020,2.336494,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
53,105,0,7.255882,2.904433,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
54,105,0,5.471569,1.535402,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
55,105,0,7.547930,2.238229,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
56,105,0,4.840728,6.693853,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
57,105,0,5.528254,4.009223,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
58,105,0,5.684171,5.345040,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
59,105,0,6.572069,2.952851,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
60,105,0,5.169438,2.489632,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
61,105,0,7.201256,4.506191,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
62,105,0,6.754753,4.173383,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
63,105,0,5.387091,3.175842,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
64,105,0,6.906818,4.369628,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
65,105,0,7.265544,7.117224,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
66,105,0,7.833108,6.002482,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
67,105,0,7.201870,4.224869,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
68,105,0,6.071896,4.937919,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
69,105,0,4.410699,4.025807,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
70,105,0,8.166406,4.170603,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
71,105,0,3.755658,2.968260,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
72,105,0,8.420293,4.683411,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
73,105,0,4.596563,4.368470,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
74,105,0,5.927229,4.525908,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
75,105,0,5.271320,2.387169,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
76,105,0,5.187908,5.106009,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
77,105,0,5.354815,3.226870,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
78,105,0,6.537923,4.974446,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
79,105,0,6.774775,3.968008,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
80,105,0,6.202073,2.967954,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
81,105,0,7.675866,4.521659,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
82,105,0,7.410942,6.414039,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
83,105,0,7.501530,2.177448,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
84,105,0,6.495714,1.983354,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
85,105,0,5.038257,6.119766,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
86,105,0,7.013753,5.232967,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
87,105,0,6.653289,2.117760,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
88,15,0,5.314228,2.673337,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",true,false,0,0
89,105,0,5.684987,1.177712,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
90,105,0,7.450631,4.434774,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
91,105,0,6.274776,2.353621,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
92,105,0,5.964902,4.696220,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
93,105,0,4.777051,5.579889,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
94,105,0,5.843460,5.246676,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
95,105,0,6.217222,3.510835,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
96,105,0,7.005168,4.383637,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
97,105,0,6.151443,2.935605,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
98,105,0,7.335240,5.876010,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
99,105,0,4.550314,6.721323,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
100,105,0,6.577019,5.760788,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
101,105,0,7.403747,7.531532,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
102,105,0,5.096784,3.921109,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
103,105,0,5.052172,1.706398,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
104,105,0,5.185609,6.524739,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
105,105,0,7.140460,3.459679,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
106,105,0,7.074034,4.797774,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
107,105,0,7.613737,4.928158,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
108,105,0,9.329586,5.185385,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
109,105,0,6.108191,5.407105,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
110,105,0,5.013243,1.123774,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
111,105,0,4.785443,5.120240,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
112,105,0,7.549578,6.100133,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
113,105,0,5.100357,5.439468,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
114,105,0,7.118018,5.215284,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
115,105,0,5.725731,4.684699,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
116,105,0,3.685296,4.344914,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
117,105,0,8.087335,4.292723,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
118,105,0,5.944854,4.320404,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
119,105,0,6.310166,4.263508,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
120,105,0,6.848804,6.197506,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
121,105,0,4.436487,5.477762,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
122,105,0,7.417131,4.313192,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
123,105,0,6.159557,4.143342,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
124,105,0,7.017235,3.789483,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
125,105,0,6.377173,3.024694,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
126,105,0,6.293461,5.565525,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
127,105,0,7.241327,6.478146,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
128,105,0,5.394487,5.200983,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
129,105,0,5.086742,2.917889,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
130,105,0,5.965574,4.867953,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
131,105,0,4.081333,2.452776,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
132,105,0,6.987975,4.998194,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
133,105,0,5.806351,3.969144,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
134,105,0,5.364465,2.600166,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
135,105,0,7.462852,4.117913,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
136,105,0,5.238977,3.222201,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
137,105,0,5.549082,5.068646,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
138,105,0,6.671155,0.938352,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
139,105,0,6.672028,6.249733,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
140,105,0,8.147787,4.758551,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
141,105,0,6.942000,5.201496,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
142,105,0,5.973085,3.350264,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
143,105,0,5.806868,2.631633,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
144,105,0,4.809952,4.157553,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
145,105,0,5.327120,2.844468,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
146,105,0,7.531743,3.406157,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
147,105,0,6.955641,3.783451,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
148,105,0,4.548580,4.013781,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
149,105,0,7.076803,4.597092,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
150,105,0,5.027509,4.794334,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
151,105,0,3.063553,4.525213,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
152,105,0,4.393406,4.640407,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
153,105,0,6.027756,4.034916,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
154,105,0,6.545876,3.671796,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
155,105,0,5.462513,3.129436,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
156,105,0,6.561905,3.724312,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
157,105,0,6.022903,5.603198,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
158,105,0,6.238037,4.431020,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
159,105,0,6.091754,4.549331,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
160,105,0,6.166081,2.362955,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
161,105,0,4.814154,4.126225,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
162,105,0,5.634301,4.397247,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
163,105,0,5.799689,3.447388,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
164,105,0,6.410314,2.829247,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
165,105,0,7.311183,2.484838,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
166,105,0,7.648980,3.311906,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
167,105,0,7.530109,5.747069,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
168,105,0,6.470117,4.770163,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
169,105,0,7.405740,3.830009,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
170,105,0,5.125561,4.975660,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
171,105,0,5.021349,6.683559,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
172,105,0,5.435015,5.454034,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
173,105,0,5.143088,5.524439,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
174,105,0,5.732958,3.988374,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
175,105,0,5.302975,3.712312,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
176,105,0,6.936328,4.156926,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
177,105,0,3.604790,3.032660,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
178,105,0,6.674007,3.114465,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
179,105,0,6.240106,3.456978,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
180,105,0,5.737307,2.028957,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
181,105,0,6.693848,5.229190,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
182,105,0,4.544555,3.151624,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
183,105,0,6.426605,3.124275,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
184,105,0,5.907635,5.373784,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
185,105,0,7.100493,6.277952,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
186,105,0,6.199457,5.750486,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
187,105,0,5.420166,4.892330,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
188,105,0,6.848123,4.821361,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
189,105,0,6.728886,2.989991,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
190,105,0,5.583923,4.018422,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
191,105,0,6.376522,4.818602,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
192,105,0,7.701914,3.268182,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
193,105,0,3.125750,4.587405,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
194,105,0,7.488391,5.718789,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
195,105,0,7.245476,4.239287,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
196,105,0,5.500550,5.166896,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
197,105,0,7.168510,3.825710,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
198,105,0,7.113333,3.975324,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
199,105,0,4.940722,5.435841,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
200,105,0,5.909003,4.273750,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
201,105,0,7.460293,4.144109,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
202,105,0,3.067246,6.636382,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
203,105,0,5.906291,4.253775,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
204,105,0,5.046113,5.621193,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
205,105,0,5.790694,3.970054,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
206,105,0,5.830854,5.254871,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
207,105,0,4.558709,3.233604,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
208,105,0,5.833491,4.287816,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
209,105,0,6.025957,3.995698,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
210,105,0,7.074139,5.259718,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
211,105,0,6.285949,4.250193,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
212,105,0,4.478018,5.355091,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
213,105,0,5.849248,3.211330,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
214,105,0,6.137257,3.454533,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
215,105,0,4.480510,5.455928,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
216,105,0,6.796191,4.691357,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
217,105,0,7.744557,6.296948,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
218,105,0,7.256730,2.722783,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
219,105,0,6.887006,4.895614,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
220,105,0,4.329417,3.444067,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
221,105,0,7.237429,4.238387,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
222,105,0,7.389668,2.741205,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
223,105,0,6.272023,3.308222,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
224,105,0,8.265157,2.427380,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
225,105,0,7.607047,4.905675,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
226,105,0,6.564073,4.294068,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
227,105,0,4.803838,2.279195,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
228,105,0,7.768772,6.975156,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
229,105,0,6.435013,4.427117,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
230,105,0,7.585327,3.950184,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
231,105,0,5.269268,5.435864,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
232,105,0,7.406558,6.824568,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
233,105,0,5.735770,5.019059,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
234,105,0,6.921139,5.275770,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
235,105,0,5.697030,4.516342,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
236,105,0,6.794710,6.693870,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
237,105,0,8.955341,4.315971,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
238,105,0,5.195806,5.138396,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
239,105,0,8.589428,5.428837,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
240,105,0,5.264267,4.109929,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
241,105,0,5.326106,4.553319,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
242,105,0,5.043333,6.582420,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
243,105,0,4.409136,4.199428,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
244,105,0,6.032443,2.493188,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
245,105,0,7.567689,4.461941,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
246,105,0,6.325633,3.218992,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
247,105,0,5.382362,7.116474,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
248,105,0,5.180937,4.310513,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
249,105,0,4.915712,4.753085,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
250,105,0,4.719333,3.743362,"""circle""",,9.9,{all-turtles},false,1,1,"""up""",false,false,0,0
